0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.382386,0.592589,0.330587,0.498405,0.314414,0.406231,0.315222,0.341754,0.332892,0.31093,0.292807,0.336433,0.317846,0.264414,0.338409,0.273962,0.343973,0.292091,0.32877,0.314716,0.356142,0.254616,0.370948,0.294876,0.370973,0.329539,0.370182,0.319992,0.396089,0.266225,0.406258,0.310203,0.40737,0.348325,0.41236,0.331574,0.427352,0.302569,0.432717,0.3435,0.43112,0.373455,0
0.382386,0.592589,0.330587,0.498405,0.314414,0.406231,0.315222,0.341754,0.332892,0.31093,0.292807,0.336433,0.317846,0.264414,0.338409,0.273962,0.343973,0.292091,0.32877,0.314716,0.356142,0.254616,0.370948,0.294876,0.370973,0.329539,0.370182,0.319992,0.396089,0.266225,0.406258,0.310203,0.40737,0.348325,0.41236,0.331574,0.427352,0.302569,0.432717,0.3435,0.43112,0.373455,0
0.382939,0.599607,0.328753,0.506364,0.314142,0.429668,0.316996,0.376653,0.333632,0.358063,0.289688,0.354155,0.329536,0.280549,0.358943,0.302892,0.3664,0.331791,0.319836,0.326605,0.359705,0.2574,0.383295,0.29386,0.387403,0.336373,0.354504,0.32652,0.393501,0.274666,0.413211,0.315469,0.415656,0.353626,0.391864,0.336106,0.422857,0.310183,0.434347,0.3559,0.4324,0.390116,0
0.382939,0.599607,0.328753,0.506364,0.314142,0.429668,0.316996,0.376653,0.333632,0.358063,0.289688,0.354155,0.329536,0.280549,0.358943,0.302892,0.3664,0.331791,0.319836,0.326605,0.359705,0.2574,0.383295,0.29386,0.387403,0.336373,0.354504,0.32652,0.393501,0.274666,0.413211,0.315469,0.415656,0.353626,0.391864,0.336106,0.422857,0.310183,0.434347,0.3559,0.4324,0.390116,0
0.391704,0.598463,0.338186,0.515586,0.326812,0.432376,0.334237,0.37741,0.353099,0.359192,0.30848,0.348843,0.353292,0.285593,0.374612,0.30278,0.377753,0.314983,0.336506,0.316341,0.384111,0.269809,0.401068,0.306526,0.402465,0.32974,0.369038,0.317514,0.412257,0.28414,0.426464,0.322294,0.425575,0.348357,0.404722,0.331554,0.437017,0.310461,0.447127,0.349654,0.445436,0.374896,0
0.391704,0.598463,0.338186,0.515586,0.326812,0.432376,0.334237,0.37741,0.353099,0.359192,0.30848,0.348843,0.353292,0.285593,0.374612,0.30278,0.377753,0.314983,0.336506,0.316341,0.384111,0.269809,0.401068,0.306526,0.402465,0.32974,0.369038,0.317514,0.412257,0.28414,0.426464,0.322294,0.425575,0.348357,0.404722,0.331554,0.437017,0.310461,0.447127,0.349654,0.445436,0.374896,0
0.427829,0.583581,0.368741,0.516098,0.34108,0.446598,0.330548,0.382504,0.334632,0.340425,0.339363,0.371447,0.349746,0.278367,0.365557,0.314454,0.368544,0.36051,0.37792,0.349774,0.381102,0.266844,0.390476,0.320107,0.392373,0.365578,0.417907,0.345103,0.419047,0.276954,0.425063,0.330026,0.425,0.371076,0.456013,0.347413,0.447957,0.31649,0.451361,0.365144,0.452946,0.40041,0
0.427829,0.583581,0.368741,0.516098,0.34108,0.446598,0.330548,0.382504,0.334632,0.340425,0.339363,0.371447,0.349746,0.278367,0.365557,0.314454,0.368544,0.36051,0.37792,0.349774,0.381102,0.266844,0.390476,0.320107,0.392373,0.365578,0.417907,0.345103,0.419047,0.276954,0.425063,0.330026,0.425,0.371076,0.456013,0.347413,0.447957,0.31649,0.451361,0.365144,0.452946,0.40041,0
0.429623,0.572513,0.360331,0.537421,0.314877,0.46137,0.296953,0.37795,0.298469,0.327824,0.351651,0.383143,0.338268,0.260735,0.343255,0.290309,0.349366,0.34239,0.396012,0.364983,0.378664,0.262519,0.3771,0.29545,0.381351,0.329118,0.440445,0.367806,0.421988,0.290474,0.416147,0.323189,0.418651,0.354045,0.478228,0.382879,0.457584,0.336305,0.449427,0.360845,0.449882,0.385289,0
0.429623,0.572513,0.360331,0.537421,0.314877,0.46137,0.296953,0.37795,0.298469,0.327824,0.351651,0.383143,0.338268,0.260735,0.343255,0.290309,0.349366,0.34239,0.396012,0.364983,0.378664,0.262519,0.3771,0.29545,0.381351,0.329118,0.440445,0.367806,0.421988,0.290474,0.416147,0.323189,0.418651,0.354045,0.478228,0.382879,0.457584,0.336305,0.449427,0.360845,0.449882,0.385289,0
0.416761,0.586017,0.343202,0.546464,0.29915,0.465038,0.280672,0.371943,0.283204,0.31065,0.348042,0.364865,0.327488,0.248895,0.327135,0.291016,0.333009,0.339743,0.39486,0.351771,0.370396,0.256532,0.362463,0.298603,0.366384,0.341143,0.437319,0.357601,0.411925,0.285709,0.400782,0.320226,0.404466,0.358401,0.471165,0.377865,0.446565,0.324319,0.436246,0.351615,0.43815,0.386085,0
0.416761,0.586017,0.343202,0.546464,0.29915,0.465038,0.280672,0.371943,0.283204,0.31065,0.348042,0.364865,0.327488,0.248895,0.327135,0.291016,0.333009,0.339743,0.39486,0.351771,0.370396,0.256532,0.362463,0.298603,0.366384,0.341143,0.437319,0.357601,0.411925,0.285709,0.400782,0.320226,0.404466,0.358401,0.471165,0.377865,0.446565,0.324319,0.436246,0.351615,0.43815,0.386085,0
0.40558,0.60254,0.326534,0.557133,0.280125,0.471907,0.26414,0.373981,0.27091,0.300525,0.344649,0.367074,0.313642,0.258146,0.302484,0.29779,0.302313,0.345262,0.391614,0.353901,0.35613,0.25198,0.339318,0.297105,0.339412,0.343232,0.430984,0.361001,0.393026,0.282951,0.376591,0.318121,0.379846,0.359212,0.459458,0.376704,0.425155,0.31735,0.408898,0.346308,0.409506,0.38563,0
0.40558,0.60254,0.326534,0.557133,0.280125,0.471907,0.26414,0.373981,0.27091,0.300525,0.344649,0.367074,0.313642,0.258146,0.302484,0.29779,0.302313,0.345262,0.391614,0.353901,0.35613,0.25198,0.339318,0.297105,0.339412,0.343232,0.430984,0.361001,0.393026,0.282951,0.376591,0.318121,0.379846,0.359212,0.459458,0.376704,0.425155,0.31735,0.408898,0.346308,0.409506,0.38563,0
0.405538,0.612478,0.323393,0.557037,0.277306,0.459194,0.264305,0.353451,0.271523,0.287348,0.344661,0.35385,0.316161,0.255939,0.306738,0.302063,0.309435,0.345658,0.394672,0.34614,0.358413,0.257198,0.345836,0.309931,0.349732,0.350524,0.434763,0.359513,0.397972,0.28667,0.38824,0.328091,0.395819,0.364671,0.465711,0.378149,0.429496,0.327281,0.414749,0.363749,0.417322,0.399507,0
0.405538,0.612478,0.323393,0.557037,0.277306,0.459194,0.264305,0.353451,0.271523,0.287348,0.344661,0.35385,0.316161,0.255939,0.306738,0.302063,0.309435,0.345658,0.394672,0.34614,0.358413,0.257198,0.345836,0.309931,0.349732,0.350524,0.434763,0.359513,0.397972,0.28667,0.38824,0.328091,0.395819,0.364671,0.465711,0.378149,0.429496,0.327281,0.414749,0.363749,0.417322,0.399507,0
0.408598,0.622459,0.326654,0.560848,0.278785,0.459359,0.26496,0.350524,0.272675,0.280311,0.347265,0.347566,0.313355,0.253145,0.304092,0.301767,0.308984,0.348479,0.398365,0.341461,0.359434,0.258151,0.347117,0.310951,0.352744,0.354256,0.43881,0.355537,0.400046,0.288868,0.389562,0.330311,0.396753,0.371634,0.469616,0.374311,0.432976,0.327774,0.417644,0.366483,0.419553,0.407754,0
0.408598,0.622459,0.326654,0.560848,0.278785,0.459359,0.26496,0.350524,0.272675,0.280311,0.347265,0.347566,0.313355,0.253145,0.304092,0.301767,0.308984,0.348479,0.398365,0.341461,0.359434,0.258151,0.347117,0.310951,0.352744,0.354256,0.43881,0.355537,0.400046,0.288868,0.389562,0.330311,0.396753,0.371634,0.469616,0.374311,0.432976,0.327774,0.417644,0.366483,0.419553,0.407754,0
0.408589,0.619685,0.327127,0.54762,0.278633,0.447067,0.267691,0.333,0.282371,0.262823,0.347547,0.339822,0.3224,0.237221,0.315402,0.28264,0.321183,0.327068,0.399949,0.333588,0.365995,0.247234,0.356488,0.303094,0.36394,0.345562,0.442451,0.348787,0.406269,0.28187,0.399511,0.324164,0.40931,0.36313,0.475311,0.370427,0.441658,0.325249,0.428256,0.360694,0.432477,0.397398,0
0.408589,0.619685,0.327127,0.54762,0.278633,0.447067,0.267691,0.333,0.282371,0.262823,0.347547,0.339822,0.3224,0.237221,0.315402,0.28264,0.321183,0.327068,0.399949,0.333588,0.365995,0.247234,0.356488,0.303094,0.36394,0.345562,0.442451,0.348787,0.406269,0.28187,0.399511,0.324164,0.40931,0.36313,0.475311,0.370427,0.441658,0.325249,0.428256,0.360694,0.432477,0.397398,0
0.405764,0.606428,0.32715,0.527099,0.280184,0.423146,0.269748,0.314556,0.278396,0.24817,0.347765,0.320101,0.324427,0.222654,0.318082,0.266078,0.32249,0.308923,0.40002,0.31483,0.369375,0.229584,0.359474,0.285839,0.366737,0.328681,0.443206,0.331346,0.410697,0.265391,0.404525,0.310267,0.414017,0.352579,0.477977,0.354105,0.446123,0.31338,0.433251,0.354792,0.437633,0.396725,0
0.405764,0.606428,0.32715,0.527099,0.280184,0.423146,0.269748,0.314556,0.278396,0.24817,0.347765,0.320101,0.324427,0.222654,0.318082,0.266078,0.32249,0.308923,0.40002,0.31483,0.369375,0.229584,0.359474,0.285839,0.366737,0.328681,0.443206,0.331346,0.410697,0.265391,0.404525,0.310267,0.414017,0.352579,0.477977,0.354105,0.446123,0.31338,0.433251,0.354792,0.437633,0.396725,0
0.41083,0.617549,0.328448,0.540509,0.284202,0.434557,0.273744,0.320148,0.284206,0.251863,0.349211,0.324309,0.321514,0.22239,0.315308,0.272744,0.322174,0.320682,0.4029,0.31843,0.366963,0.228619,0.354962,0.291782,0.36151,0.334565,0.445441,0.33185,0.409262,0.265233,0.399499,0.315547,0.407824,0.358427,0.480099,0.349825,0.444934,0.303462,0.429914,0.344448,0.432684,0.385658,0
0.41083,0.617549,0.328448,0.540509,0.284202,0.434557,0.273744,0.320148,0.284206,0.251863,0.349211,0.324309,0.321514,0.22239,0.315308,0.272744,0.322174,0.320682,0.4029,0.31843,0.366963,0.228619,0.354962,0.291782,0.36151,0.334565,0.445441,0.33185,0.409262,0.265233,0.399499,0.315547,0.407824,0.358427,0.480099,0.349825,0.444934,0.303462,0.429914,0.344448,0.432684,0.385658,0
0.410628,0.623196,0.328351,0.539522,0.277228,0.435748,0.266433,0.320522,0.283853,0.250662,0.346,0.32698,0.322342,0.218858,0.316607,0.267735,0.321203,0.317582,0.401075,0.321115,0.369239,0.233819,0.360218,0.295627,0.367916,0.337977,0.445416,0.337464,0.411966,0.272641,0.403766,0.322633,0.412161,0.366581,0.481556,0.35826,0.45044,0.316157,0.436533,0.359111,0.439173,0.402345,0
0.410628,0.623196,0.328351,0.539522,0.277228,0.435748,0.266433,0.320522,0.283853,0.250662,0.346,0.32698,0.322342,0.218858,0.316607,0.267735,0.321203,0.317582,0.401075,0.321115,0.369239,0.233819,0.360218,0.295627,0.367916,0.337977,0.445416,0.337464,0.411966,0.272641,0.403766,0.322633,0.412161,0.366581,0.481556,0.35826,0.45044,0.316157,0.436533,0.359111,0.439173,0.402345,0
0.40787,0.62177,0.328132,0.529796,0.279406,0.432618,0.268329,0.323485,0.283979,0.253879,0.343031,0.331003,0.32497,0.22012,0.320541,0.266048,0.326018,0.314351,0.395226,0.328199,0.369339,0.237904,0.361902,0.297739,0.371612,0.331023,0.438365,0.346055,0.409796,0.276361,0.403775,0.323955,0.414218,0.359793,0.475309,0.367264,0.446285,0.315993,0.434264,0.355928,0.440444,0.393059,0
0.40787,0.62177,0.328132,0.529796,0.279406,0.432618,0.268329,0.323485,0.283979,0.253879,0.343031,0.331003,0.32497,0.22012,0.320541,0.266048,0.326018,0.314351,0.395226,0.328199,0.369339,0.237904,0.361902,0.297739,0.371612,0.331023,0.438365,0.346055,0.409796,0.276361,0.403775,0.323955,0.414218,0.359793,0.475309,0.367264,0.446285,0.315993,0.434264,0.355928,0.440444,0.393059,0
0.411426,0.62368,0.331967,0.532263,0.283275,0.436053,0.272292,0.329382,0.285805,0.261173,0.342143,0.327019,0.323471,0.222308,0.321703,0.270824,0.327383,0.326134,0.393476,0.322023,0.366828,0.241837,0.359694,0.302849,0.368447,0.341214,0.435898,0.339685,0.408775,0.282081,0.402046,0.331928,0.40956,0.369191,0.47195,0.361328,0.44406,0.319687,0.431188,0.357612,0.434565,0.394026,0
0.411426,0.62368,0.331967,0.532263,0.283275,0.436053,0.272292,0.329382,0.285805,0.261173,0.342143,0.327019,0.323471,0.222308,0.321703,0.270824,0.327383,0.326134,0.393476,0.322023,0.366828,0.241837,0.359694,0.302849,0.368447,0.341214,0.435898,0.339685,0.408775,0.282081,0.402046,0.331928,0.40956,0.369191,0.47195,0.361328,0.44406,0.319687,0.431188,0.357612,0.434565,0.394026,0
0.414305,0.622208,0.339661,0.529378,0.2942,0.434231,0.286297,0.330388,0.302357,0.270366,0.35087,0.327258,0.337805,0.222784,0.337039,0.267062,0.34102,0.323721,0.400275,0.323159,0.378358,0.249305,0.368802,0.304475,0.374081,0.34751,0.441177,0.342762,0.420098,0.287716,0.410923,0.333369,0.415542,0.374431,0.476786,0.369127,0.452138,0.331507,0.439666,0.36896,0.441836,0.407574,0
0.414305,0.622208,0.339661,0.529378,0.2942,0.434231,0.286297,0.330388,0.302357,0.270366,0.35087,0.327258,0.337805,0.222784,0.337039,0.267062,0.34102,0.323721,0.400275,0.323159,0.378358,0.249305,0.368802,0.304475,0.374081,0.34751,0.441177,0.342762,0.420098,0.287716,0.410923,0.333369,0.415542,0.374431,0.476786,0.369127,0.452138,0.331507,0.439666,0.36896,0.441836,0.407574,0
0.417322,0.62527,0.343151,0.53562,0.297928,0.439191,0.289883,0.338673,0.30521,0.281561,0.353537,0.329281,0.343059,0.229038,0.341883,0.274173,0.345268,0.329526,0.40227,0.32695,0.385709,0.255805,0.378173,0.308579,0.383818,0.346242,0.443766,0.348645,0.425476,0.301775,0.416448,0.350036,0.420208,0.387427,0.479806,0.376105,0.45943,0.34219,0.446294,0.380475,0.446743,0.419291,0
0.417322,0.62527,0.343151,0.53562,0.297928,0.439191,0.289883,0.338673,0.30521,0.281561,0.353537,0.329281,0.343059,0.229038,0.341883,0.274173,0.345268,0.329526,0.40227,0.32695,0.385709,0.255805,0.378173,0.308579,0.383818,0.346242,0.443766,0.348645,0.425476,0.301775,0.416448,0.350036,0.420208,0.387427,0.479806,0.376105,0.45943,0.34219,0.446294,0.380475,0.446743,0.419291,0
0.41465,0.625777,0.342571,0.535721,0.299711,0.436291,0.291901,0.336718,0.306702,0.281652,0.353708,0.335443,0.343995,0.234227,0.344813,0.280603,0.349035,0.333931,0.402741,0.331826,0.384878,0.255151,0.378025,0.312177,0.383645,0.351646,0.444896,0.350864,0.424408,0.295548,0.416877,0.340562,0.421353,0.379596,0.480765,0.377968,0.459777,0.3377,0.448031,0.375812,0.44875,0.417802,0
0.41465,0.625777,0.342571,0.535721,0.299711,0.436291,0.291901,0.336718,0.306702,0.281652,0.353708,0.335443,0.343995,0.234227,0.344813,0.280603,0.349035,0.333931,0.402741,0.331826,0.384878,0.255151,0.378025,0.312177,0.383645,0.351646,0.444896,0.350864,0.424408,0.295548,0.416877,0.340562,0.421353,0.379596,0.480765,0.377968,0.459777,0.3377,0.448031,0.375812,0.44875,0.417802,0
0.406899,0.625494,0.339424,0.546296,0.296421,0.443942,0.286085,0.344016,0.297213,0.286473,0.344779,0.33304,0.343182,0.23621,0.345485,0.274234,0.348483,0.323989,0.395447,0.325119,0.381799,0.25808,0.377338,0.307294,0.382061,0.348385,0.440851,0.345453,0.425271,0.297779,0.419809,0.339617,0.423304,0.380869,0.479495,0.37716,0.463298,0.350973,0.452645,0.389199,0.451206,0.429226,0
0.406899,0.625494,0.339424,0.546296,0.296421,0.443942,0.286085,0.344016,0.297213,0.286473,0.344779,0.33304,0.343182,0.23621,0.345485,0.274234,0.348483,0.323989,0.395447,0.325119,0.381799,0.25808,0.377338,0.307294,0.382061,0.348385,0.440851,0.345453,0.425271,0.297779,0.419809,0.339617,0.423304,0.380869,0.479495,0.37716,0.463298,0.350973,0.452645,0.389199,0.451206,0.429226,0
0.401593,0.619509,0.321767,0.534974,0.27521,0.433869,0.264493,0.338948,0.277375,0.288025,0.343558,0.320145,0.32499,0.235701,0.322784,0.273541,0.328724,0.316726,0.395564,0.317418,0.368198,0.25122,0.362462,0.301331,0.369819,0.338884,0.439304,0.338982,0.411165,0.288436,0.407103,0.333685,0.415262,0.375129,0.473823,0.368538,0.446095,0.333236,0.435468,0.37451,0.438228,0.416253,0
0.401593,0.619509,0.321767,0.534974,0.27521,0.433869,0.264493,0.338948,0.277375,0.288025,0.343558,0.320145,0.32499,0.235701,0.322784,0.273541,0.328724,0.316726,0.395564,0.317418,0.368198,0.25122,0.362462,0.301331,0.369819,0.338884,0.439304,0.338982,0.411165,0.288436,0.407103,0.333685,0.415262,0.375129,0.473823,0.368538,0.446095,0.333236,0.435468,0.37451,0.438228,0.416253,0
0.391209,0.626085,0.310417,0.550971,0.263072,0.455565,0.254497,0.336756,0.267797,0.266035,0.320071,0.352341,0.301262,0.228954,0.303224,0.267464,0.313463,0.313725,0.37367,0.343304,0.344749,0.231779,0.341306,0.276497,0.352716,0.312879,0.419292,0.355459,0.389763,0.259697,0.383233,0.300479,0.396201,0.341308,0.456967,0.3725,0.431621,0.297767,0.421133,0.331775,0.429317,0.376103,0
0.391209,0.626085,0.310417,0.550971,0.263072,0.455565,0.254497,0.336756,0.267797,0.266035,0.320071,0.352341,0.301262,0.228954,0.303224,0.267464,0.313463,0.313725,0.37367,0.343304,0.344749,0.231779,0.341306,0.276497,0.352716,0.312879,0.419292,0.355459,0.389763,0.259697,0.383233,0.300479,0.396201,0.341308,0.456967,0.3725,0.431621,0.297767,0.421133,0.331775,0.429317,0.376103,0
0.396818,0.634157,0.315571,0.560757,0.266163,0.467494,0.251249,0.349825,0.264029,0.278708,0.31163,0.370574,0.29739,0.228698,0.302429,0.267802,0.311465,0.319451,0.365483,0.357515,0.34144,0.237994,0.339134,0.28488,0.348809,0.318605,0.412808,0.363665,0.385192,0.270227,0.381585,0.310193,0.391991,0.345071,0.45193,0.373513,0.421569,0.309911,0.412531,0.343707,0.420864,0.37942,0
0.396818,0.634157,0.315571,0.560757,0.266163,0.467494,0.251249,0.349825,0.264029,0.278708,0.31163,0.370574,0.29739,0.228698,0.302429,0.267802,0.311465,0.319451,0.365483,0.357515,0.34144,0.237994,0.339134,0.28488,0.348809,0.318605,0.412808,0.363665,0.385192,0.270227,0.381585,0.310193,0.391991,0.345071,0.45193,0.373513,0.421569,0.309911,0.412531,0.343707,0.420864,0.37942,0
0.39809,0.62701,0.316156,0.545624,0.267776,0.456426,0.251116,0.350923,0.258383,0.277316,0.314478,0.361396,0.299498,0.22398,0.301792,0.264427,0.307156,0.323619,0.366424,0.352258,0.343825,0.245126,0.340042,0.296815,0.348748,0.327963,0.413412,0.361234,0.388675,0.276336,0.381467,0.323277,0.390034,0.356214,0.452523,0.372947,0.422494,0.314892,0.411955,0.351958,0.42074,0.385126,0
0.39809,0.62701,0.316156,0.545624,0.267776,0.456426,0.251116,0.350923,0.258383,0.277316,0.314478,0.361396,0.299498,0.22398,0.301792,0.264427,0.307156,0.323619,0.366424,0.352258,0.343825,0.245126,0.340042,0.296815,0.348748,0.327963,0.413412,0.361234,0.388675,0.276336,0.381467,0.323277,0.390034,0.356214,0.452523,0.372947,0.422494,0.314892,0.411955,0.351958,0.42074,0.385126,0
0.40372,0.620753,0.323897,0.544146,0.277135,0.454828,0.260776,0.350114,0.266735,0.279234,0.320692,0.36143,0.303709,0.225247,0.30866,0.258534,0.316905,0.31338,0.37086,0.347283,0.347093,0.24588,0.343572,0.294259,0.35195,0.326762,0.415244,0.353906,0.390571,0.274749,0.384696,0.318151,0.39263,0.352013,0.452704,0.363611,0.4235,0.311439,0.413202,0.345284,0.419602,0.373819,0
0.40372,0.620753,0.323897,0.544146,0.277135,0.454828,0.260776,0.350114,0.266735,0.279234,0.320692,0.36143,0.303709,0.225247,0.30866,0.258534,0.316905,0.31338,0.37086,0.347283,0.347093,0.24588,0.343572,0.294259,0.35195,0.326762,0.415244,0.353906,0.390571,0.274749,0.384696,0.318151,0.39263,0.352013,0.452704,0.363611,0.4235,0.311439,0.413202,0.345284,0.419602,0.373819,0
0.411297,0.62381,0.334634,0.537425,0.292751,0.446706,0.27662,0.351035,0.279395,0.281929,0.33557,0.354782,0.320642,0.23176,0.322105,0.277741,0.329901,0.33872,0.384718,0.344665,0.361996,0.255215,0.35277,0.306803,0.360748,0.342368,0.427247,0.354465,0.402451,0.285817,0.391637,0.330705,0.398559,0.363395,0.461926,0.370411,0.430543,0.327415,0.417227,0.357134,0.422354,0.381133,0
0.411297,0.62381,0.334634,0.537425,0.292751,0.446706,0.27662,0.351035,0.279395,0.281929,0.33557,0.354782,0.320642,0.23176,0.322105,0.277741,0.329901,0.33872,0.384718,0.344665,0.361996,0.255215,0.35277,0.306803,0.360748,0.342368,0.427247,0.354465,0.402451,0.285817,0.391637,0.330705,0.398559,0.363395,0.461926,0.370411,0.430543,0.327415,0.417227,0.357134,0.422354,0.381133,0
0.414278,0.617713,0.34473,0.524412,0.303622,0.436877,0.290956,0.345075,0.296276,0.288554,0.340076,0.349114,0.333077,0.237833,0.337311,0.27535,0.340571,0.325785,0.387926,0.339144,0.373847,0.258185,0.369167,0.301056,0.373545,0.33499,0.431068,0.350386,0.415595,0.291987,0.408908,0.328814,0.412124,0.361039,0.468895,0.368488,0.446253,0.335738,0.435921,0.365397,0.436743,0.392332,0
0.414278,0.617713,0.34473,0.524412,0.303622,0.436877,0.290956,0.345075,0.296276,0.288554,0.340076,0.349114,0.333077,0.237833,0.337311,0.27535,0.340571,0.325785,0.387926,0.339144,0.373847,0.258185,0.369167,0.301056,0.373545,0.33499,0.431068,0.350386,0.415595,0.291987,0.408908,0.328814,0.412124,0.361039,0.468895,0.368488,0.446253,0.335738,0.435921,0.365397,0.436743,0.392332,0
0.416439,0.610615,0.346977,0.523526,0.307505,0.435053,0.297824,0.3475,0.30486,0.292473,0.351314,0.333696,0.343585,0.248437,0.345672,0.285709,0.350268,0.332456,0.396538,0.325591,0.381247,0.266145,0.374618,0.312735,0.378491,0.349051,0.436779,0.340656,0.420186,0.299769,0.40971,0.336146,0.412651,0.369921,0.470958,0.365219,0.452507,0.338322,0.439464,0.368833,0.438203,0.400587,0
0.416439,0.610615,0.346977,0.523526,0.307505,0.435053,0.297824,0.3475,0.30486,0.292473,0.351314,0.333696,0.343585,0.248437,0.345672,0.285709,0.350268,0.332456,0.396538,0.325591,0.381247,0.266145,0.374618,0.312735,0.378491,0.349051,0.436779,0.340656,0.420186,0.299769,0.40971,0.336146,0.412651,0.369921,0.470958,0.365219,0.452507,0.338322,0.439464,0.368833,0.438203,0.400587,0
0.411431,0.604976,0.345846,0.521531,0.307642,0.4381,0.298256,0.356028,0.304775,0.301804,0.347756,0.324188,0.342971,0.256358,0.344963,0.294452,0.348963,0.337325,0.392695,0.320993,0.380355,0.278076,0.377696,0.324625,0.383952,0.355379,0.433133,0.337174,0.416591,0.303001,0.409266,0.339426,0.414327,0.371555,0.468109,0.358985,0.450226,0.333166,0.439582,0.362914,0.441504,0.392436,0
0.411431,0.604976,0.345846,0.521531,0.307642,0.4381,0.298256,0.356028,0.304775,0.301804,0.347756,0.324188,0.342971,0.256358,0.344963,0.294452,0.348963,0.337325,0.392695,0.320993,0.380355,0.278076,0.377696,0.324625,0.383952,0.355379,0.433133,0.337174,0.416591,0.303001,0.409266,0.339426,0.414327,0.371555,0.468109,0.358985,0.450226,0.333166,0.439582,0.362914,0.441504,0.392436,0
0.40394,0.59726,0.344456,0.514144,0.312578,0.432652,0.303781,0.355803,0.308109,0.309196,0.349756,0.317867,0.348243,0.261605,0.34955,0.291168,0.353183,0.325343,0.391057,0.316963,0.386193,0.279958,0.381272,0.317592,0.38635,0.350186,0.429047,0.335754,0.420826,0.304873,0.412438,0.338215,0.415306,0.37581,0.461713,0.362924,0.453117,0.336162,0.442129,0.361913,0.440209,0.391569,0
0.40394,0.59726,0.344456,0.514144,0.312578,0.432652,0.303781,0.355803,0.308109,0.309196,0.349756,0.317867,0.348243,0.261605,0.34955,0.291168,0.353183,0.325343,0.391057,0.316963,0.386193,0.279958,0.381272,0.317592,0.38635,0.350186,0.429047,0.335754,0.420826,0.304873,0.412438,0.338215,0.415306,0.37581,0.461713,0.362924,0.453117,0.336162,0.442129,0.361913,0.440209,0.391569,0
0.404202,0.593348,0.347835,0.508934,0.314664,0.431282,0.305982,0.352995,0.313603,0.306615,0.352605,0.311097,0.352829,0.266888,0.357248,0.30228,0.361307,0.339085,0.392965,0.312021,0.386169,0.282103,0.384197,0.319907,0.390395,0.3526,0.430366,0.331942,0.420145,0.3076,0.414336,0.340266,0.418681,0.375688,0.462583,0.359539,0.452206,0.337682,0.443491,0.363698,0.444505,0.393216,0
0.404202,0.593348,0.347835,0.508934,0.314664,0.431282,0.305982,0.352995,0.313603,0.306615,0.352605,0.311097,0.352829,0.266888,0.357248,0.30228,0.361307,0.339085,0.392965,0.312021,0.386169,0.282103,0.384197,0.319907,0.390395,0.3526,0.430366,0.331942,0.420145,0.3076,0.414336,0.340266,0.418681,0.375688,0.462583,0.359539,0.452206,0.337682,0.443491,0.363698,0.444505,0.393216,0
0.403908,0.583416,0.3484,0.497929,0.317142,0.420356,0.31017,0.351699,0.317074,0.301905,0.354639,0.303514,0.356444,0.262171,0.359289,0.298575,0.362383,0.334766,0.393505,0.308201,0.388452,0.279894,0.387353,0.320421,0.393633,0.349809,0.429566,0.330223,0.419541,0.30558,0.413938,0.337666,0.419076,0.370275,0.461336,0.35672,0.447504,0.337285,0.437342,0.361982,0.438887,0.38953,0
0.403908,0.583416,0.3484,0.497929,0.317142,0.420356,0.31017,0.351699,0.317074,0.301905,0.354639,0.303514,0.356444,0.262171,0.359289,0.298575,0.362383,0.334766,0.393505,0.308201,0.388452,0.279894,0.387353,0.320421,0.393633,0.349809,0.429566,0.330223,0.419541,0.30558,0.413938,0.337666,0.419076,0.370275,0.461336,0.35672,0.447504,0.337285,0.437342,0.361982,0.438887,0.38953,0
0.403173,0.582902,0.350226,0.507293,0.320336,0.427592,0.310696,0.356013,0.314382,0.312151,0.354697,0.307455,0.359471,0.26508,0.362464,0.300966,0.365002,0.335528,0.393804,0.310337,0.390431,0.283751,0.387408,0.325558,0.392582,0.35978,0.431137,0.330861,0.424078,0.305106,0.416525,0.338902,0.419263,0.37416,0.46399,0.358868,0.45586,0.337594,0.44568,0.364315,0.444635,0.394619,0
0.403173,0.582902,0.350226,0.507293,0.320336,0.427592,0.310696,0.356013,0.314382,0.312151,0.354697,0.307455,0.359471,0.26508,0.362464,0.300966,0.365002,0.335528,0.393804,0.310337,0.390431,0.283751,0.387408,0.325558,0.392582,0.35978,0.431137,0.330861,0.424078,0.305106,0.416525,0.338902,0.419263,0.37416,0.46399,0.358868,0.45586,0.337594,0.44568,0.364315,0.444635,0.394619,0
0.406082,0.580641,0.352858,0.504044,0.322203,0.427764,0.314769,0.358116,0.320205,0.314596,0.352276,0.313024,0.360629,0.256023,0.365586,0.289274,0.366792,0.330149,0.393928,0.316523,0.394972,0.274649,0.392861,0.311635,0.394739,0.344605,0.432651,0.337365,0.426484,0.306429,0.421318,0.336626,0.422816,0.369617,0.466633,0.363878,0.454797,0.344258,0.445812,0.366039,0.445208,0.391417,0
